province,date,industry,labour_val,employment_val,average_hourly_wage,employment_rate,min_wage,retail_sales,cpi,population
Alberta,2023/4/1,"Forestry, fishing, mining, quarrying, oil and gas",134.4,117.4,53.79,0.8735119047619048,15,8457389,163.7,4641615
Alberta,2023/5/1,"Forestry, fishing, mining, quarrying, oil and gas",136.7,119.6,55.06,0.8749085588880761,15,8612681,164.1,4641615
Alberta,2023/6/1,"Forestry, fishing, mining, quarrying, oil and gas",134.6,117.2,52.26,0.8707280832095097,15,8453128,164.4,4641615
Alberta,2023/7/1,"Forestry, fishing, mining, quarrying, oil and gas",134.4,119.5,52.19,0.8891369047619048,15,8288179,166,4688576
Alberta,2023/8/1,"Forestry, fishing, mining, quarrying, oil and gas",139.6,128.2,52.94,0.9183381088825214,15,8416788,166.8,4688576
Alberta,2023/9/1,"Forestry, fishing, mining, quarrying, oil and gas",144,123.9,53.25,0.8604166666666667,15,8418645,166,4688576
Alberta,2023/10/1,"Forestry, fishing, mining, quarrying, oil and gas",143.9,124,51.59,0.8617095205003474,15,8395532,165.2,4752173
Alberta,2023/11/1,"Forestry, fishing, mining, quarrying, oil and gas",153.8,131.4,50.98,0.8543563068920675,15,8458007,165.6,4752173
Alberta,2023/12/1,"Forestry, fishing, mining, quarrying, oil and gas",160.7,138,51.43,0.8587429993777225,15,8423493,165.6,4752173
Alberta,2024/1/1,"Forestry, fishing, mining, quarrying, oil and gas",162.3,137.5,49.88,0.8471965495995071,15,8441899,165.9,4801806
Alberta,2024/2/1,"Forestry, fishing, mining, quarrying, oil and gas",159.7,140.9,51.59,0.8822792736380715,15,8413303,166.8,4801806
Alberta,2024/3/1,"Forestry, fishing, mining, quarrying, oil and gas",160.4,143.8,53.54,0.8965087281795512,15,8442887,167.3,4801806
Alberta,2024/4/1,"Forestry, fishing, mining, quarrying, oil and gas",158.1,147,53.56,0.9297912713472486,15,8727736,168.6,4857695
Alberta,2024/5/1,"Forestry, fishing, mining, quarrying, oil and gas",164.6,150.9,53.1,0.916767922235723,15,8514238,169.1,4857695
Alberta,2024/6/1,"Forestry, fishing, mining, quarrying, oil and gas",165.4,149,56.67,0.9008464328899636,15,8493713,169.4,4857695
Alberta,2024/7/1,"Forestry, fishing, mining, quarrying, oil and gas",167.5,156,57.79,0.9313432835820896,15,8726323,170.4,4909030
Alberta,2024/8/1,"Forestry, fishing, mining, quarrying, oil and gas",161,148.9,60.46,0.9248447204968944,15,8586684,170.2,4909030
Alberta,2024/9/1,"Forestry, fishing, mining, quarrying, oil and gas",165.5,148.9,56.6,0.8996978851963746,15,8795820,169.2,4909030
Alberta,2024/10/1,"Forestry, fishing, mining, quarrying, oil and gas",158.4,141.2,59.13,0.8914141414141413,15,8799934,170.1,4957075
Alberta,2024/11/1,"Forestry, fishing, mining, quarrying, oil and gas",153.4,133.7,56.47,0.8715775749674054,15,8825587,170.2,4957075
Alberta,2024/12/1,"Forestry, fishing, mining, quarrying, oil and gas",149.7,132.1,57.31,0.8824315297261189,15,8964586,169.7,4957075
Alberta,2025/1/1,"Forestry, fishing, mining, quarrying, oil and gas",149,127.8,57.98,0.8577181208053691,15,9055175,170.1,4988181
Alberta,2025/2/1,"Forestry, fishing, mining, quarrying, oil and gas",148.3,128.6,58.04,0.8671611598111935,15,8984268,171.4,4988181
Alberta,2025/3/1,"Forestry, fishing, mining, quarrying, oil and gas",153.1,138,56.4,0.9013716525146964,15,9041851,172,4988181
Alberta,2025/4/1,"Forestry, fishing, mining, quarrying, oil and gas",143.1,126,57.58,0.8805031446540881,15,9002358,171.1,5010078
Alberta,2025/5/1,"Forestry, fishing, mining, quarrying, oil and gas",150.8,131.6,57.93,0.8726790450928381,15,8935090,171.9,5010078
Alberta,2025/6/1,"Forestry, fishing, mining, quarrying, oil and gas",153,136.5,58.14,0.8921568627450981,15,8982698,172.3,5010078
Alberta,2025/7/1,"Forestry, fishing, mining, quarrying, oil and gas",149.5,130.6,57.96,0.8735785953177257,15,8975906,172.6,5029346
Alberta,2025/8/1,"Forestry, fishing, mining, quarrying, oil and gas",148,131.8,61.36,0.8905405405405407,15,9048447,172.6,5029346
Alberta,2025/9/1,"Forestry, fishing, mining, quarrying, oil and gas",151.1,133.8,58.81,0.8855062872270021,15,,172.4,5029346
Alberta,2022/1/1,Goods-producing sector,,,,,15,,,
Alberta,2022/2/1,Goods-producing sector,,,,,15,,,
Alberta,2022/3/1,Goods-producing sector,,,,,15,,,
Alberta,2022/4/1,Goods-producing sector,,,,,15,,,
Alberta,2022/5/1,Goods-producing sector,,,,,15,,,
Alberta,2022/6/1,Goods-producing sector,,,,,15,,,
Alberta,2022/7/1,Goods-producing sector,,,,,15,,,
Alberta,2022/8/1,Goods-producing sector,,,,,15,,,
Alberta,2022/9/1,Goods-producing sector,,,,,15,,,
Alberta,2022/10/1,Goods-producing sector,,,,,15,,,
Alberta,2022/11/1,Goods-producing sector,,,,,15,,,
Alberta,2022/12/1,Goods-producing sector,,,,,15,,,
Alberta,2023/1/1,Goods-producing sector,588.9,458.1,40.89,0.7778909831889965,15,8882071,160.5,4596901
Alberta,2023/2/1,Goods-producing sector,597.5,471.9,41.06,0.7897907949790794,15,8662936,160.1,4596901
Alberta,2023/3/1,Goods-producing sector,593.3,466.7,40.96,0.7866172256868363,15,8510247,161.7,4596901
Alberta,2023/4/1,Goods-producing sector,591.6,463.7,41.12,0.7838066260987153,15,8457389,163.7,4641615
Alberta,2023/5/1,Goods-producing sector,617.4,494,40.42,0.8001295756397797,15,8612681,164.1,4641615
Alberta,2023/6/1,Goods-producing sector,615,495.3,39.37,0.8053658536585366,15,8453128,164.4,4641615
Alberta,2023/7/1,Goods-producing sector,631.2,515.8,39.37,0.8171736375158427,15,8288179,166,4688576
Alberta,2023/8/1,Goods-producing sector,636.9,518.7,40.08,0.8144135657089026,15,8416788,166.8,4688576
Alberta,2023/9/1,Goods-producing sector,615.1,487.3,40.98,0.7922289058689644,15,8418645,166,4688576
Alberta,2023/10/1,Goods-producing sector,623.6,498.1,40.49,0.7987491982039769,15,8395532,165.2,4752173
Alberta,2023/11/1,Goods-producing sector,634.4,504,40.57,0.7944514501891551,15,8458007,165.6,4752173
Alberta,2023/12/1,Goods-producing sector,621.6,499.2,41.79,0.803088803088803,15,8423493,165.6,4752173
Alberta,2024/1/1,Goods-producing sector,616.1,486.5,41.59,0.7896445382243142,15,8441899,165.9,4801806
Alberta,2024/2/1,Goods-producing sector,628.3,506.3,42.1,0.8058252427184467,15,8413303,166.8,4801806
Alberta,2024/3/1,Goods-producing sector,643.7,518.7,43.06,0.8058101600124281,15,8442887,167.3,4801806
Alberta,2024/4/1,Goods-producing sector,650.6,530,42.37,0.8146326467875806,15,8727736,168.6,4857695
Alberta,2024/5/1,Goods-producing sector,644.8,526.1,42.54,0.8159119106699753,15,8514238,169.1,4857695
Alberta,2024/6/1,Goods-producing sector,646.9,536.2,42.81,0.8288761786984079,15,8493713,169.4,4857695
Alberta,2024/7/1,Goods-producing sector,650.9,554.3,42.74,0.8515901060070671,15,8726323,170.4,4909030
Alberta,2024/8/1,Goods-producing sector,660.2,550.8,43.35,0.8342926385943652,15,8586684,170.2,4909030
Alberta,2024/9/1,Goods-producing sector,645.6,532.6,42.52,0.8249690210656754,15,8795820,169.2,4909030
Alberta,2024/10/1,Goods-producing sector,641.8,540.9,42.44,0.842785914615145,15,8799934,170.1,4957075
Alberta,2024/11/1,Goods-producing sector,638.6,521,42.41,0.8158471656749139,15,8825587,170.2,4957075
Alberta,2024/12/1,Goods-producing sector,635.4,510.7,42.47,0.8037456720176267,15,8964586,169.7,4957075
Alberta,2025/1/1,Goods-producing sector,637.3,499.3,42.64,0.7834614781107799,15,9055175,170.1,4988181
Alberta,2025/2/1,Goods-producing sector,643.8,505.6,43.09,0.7853370611991303,15,8984268,171.4,4988181
Alberta,2025/3/1,Goods-producing sector,642.4,502.8,44.25,0.7826899128268991,15,9041851,172,4988181
Alberta,2025/4/1,Goods-producing sector,646,512.1,43.47,0.7927244582043343,15,9002358,171.1,5010078
Alberta,2025/5/1,Goods-producing sector,658.7,542.3,43.18,0.8232882951267647,15,8935090,171.9,5010078
Alberta,2025/6/1,Goods-producing sector,656,538.3,44.58,0.8205792682926829,15,8982698,172.3,5010078
Alberta,2025/7/1,Goods-producing sector,654.6,539.2,43.1,0.823709135349832,15,8975906,172.6,5029346
Alberta,2025/8/1,Goods-producing sector,640.8,520.5,43.82,0.8122659176029963,15,9048447,172.6,5029346
Alberta,2025/9/1,Goods-producing sector,650.4,527.8,43.14,0.81150061500615,15,,172.4,5029346
Alberta,2022/1/1,Health care and social assistance,,,,,15,,,
Alberta,2022/2/1,Health care and social assistance,,,,,15,,,
Alberta,2022/3/1,Health care and social assistance,,,,,15,,,
Alberta,2022/4/1,Health care and social assistance,,,,,15,,,
Alberta,2022/5/1,Health care and social assistance,,,,,15,,,
Alberta,2022/6/1,Health care and social assistance,,,,,15,,,
Alberta,2022/7/1,Health care and social assistance,,,,,15,,,
Alberta,2022/8/1,Health care and social assistance,,,,,15,,,
Alberta,2022/9/1,Health care and social assistance,,,,,15,,,
Alberta,2022/10/1,Health care and social assistance,,,,,15,,,
Alberta,2022/11/1,Health care and social assistance,,,,,15,,,
Alberta,2022/12/1,Health care and social assistance,,,,,15,,,
Alberta,2023/1/1,Health care and social assistance,318,283.3,32.77,0.8908805031446542,15,8882071,160.5,4596901
Alberta,2023/2/1,Health care and social assistance,325,286,33.23,0.88,15,8662936,160.1,4596901
Alberta,2023/3/1,Health care and social assistance,327.2,282.5,33.38,0.8633863080684597,15,8510247,161.7,4596901
Alberta,2023/4/1,Health care and social assistance,329.7,282.9,33.1,0.8580527752502275,15,8457389,163.7,4641615
Alberta,2023/5/1,Health care and social assistance,323.6,281.9,33.12,0.8711372064276883,15,8612681,164.1,4641615
Alberta,2023/6/1,Health care and social assistance,327.1,282.8,33.69,0.864567410577805,15,8453128,164.4,4641615
Alberta,2023/7/1,Health care and social assistance,334.5,286.3,35.06,0.8559043348281017,15,8288179,166,4688576
Alberta,2023/8/1,Health care and social assistance,339.6,286.6,34.13,0.8439340400471143,15,8416788,166.8,4688576
Alberta,2023/9/1,Health care and social assistance,331.4,286.4,34.17,0.864212432106216,15,8418645,166,4688576
Alberta,2023/10/1,Health care and social assistance,327.4,285.1,34.19,0.8708002443494198,15,8395532,165.2,4752173
Alberta,2023/11/1,Health care and social assistance,328.9,292.5,34.42,0.8893280632411068,15,8458007,165.6,4752173
Alberta,2023/12/1,Health care and social assistance,327.1,287.9,35.17,0.8801589727911953,15,8423493,165.6,4752173
Alberta,2024/1/1,Health care and social assistance,327.5,286.9,33.9,0.876030534351145,15,8441899,165.9,4801806
Alberta,2024/2/1,Health care and social assistance,319.6,277,35.52,0.8667083854818523,15,8413303,166.8,4801806
Alberta,2024/3/1,Health care and social assistance,329.7,288.6,34.95,0.875341219290264,15,8442887,167.3,4801806
Alberta,2024/4/1,Health care and social assistance,330.7,283.8,33.67,0.8581796189900213,15,8727736,168.6,4857695
Alberta,2024/5/1,Health care and social assistance,326,279.2,34.62,0.856441717791411,15,8514238,169.1,4857695
Alberta,2024/6/1,Health care and social assistance,327,282.4,33.38,0.8636085626911314,15,8493713,169.4,4857695
Alberta,2024/7/1,Health care and social assistance,334.6,291.9,33.78,0.8723849372384936,15,8726323,170.4,4909030
Alberta,2024/8/1,Health care and social assistance,329.5,283.4,34.1,0.8600910470409711,15,8586684,170.2,4909030
Alberta,2024/9/1,Health care and social assistance,340.9,289.8,34.57,0.8501026694045175,15,8795820,169.2,4909030
Alberta,2024/10/1,Health care and social assistance,339.1,292.5,35.1,0.8625774107932762,15,8799934,170.1,4957075
Alberta,2024/11/1,Health care and social assistance,337.4,289.9,35.68,0.8592175459395376,15,8825587,170.2,4957075
Alberta,2024/12/1,Health care and social assistance,348.3,298.3,35.35,0.8564455928797015,15,8964586,169.7,4957075
Alberta,2025/1/1,Health care and social assistance,347,299.7,36.54,0.8636887608069164,15,9055175,170.1,4988181
Alberta,2025/2/1,Health care and social assistance,338.9,300.4,35.01,0.8863971673059899,15,8984268,171.4,4988181
Alberta,2025/3/1,Health care and social assistance,334,293.3,35.22,0.8781437125748504,15,9041851,172,4988181
Alberta,2025/4/1,Health care and social assistance,336.7,292.4,34.98,0.8684288684288684,15,9002358,171.1,5010078
Alberta,2025/5/1,Health care and social assistance,332.9,293.4,34.54,0.8813457494743167,15,8935090,171.9,5010078
Alberta,2025/6/1,Health care and social assistance,337.3,296.4,36.4,0.8787429587903942,15,8982698,172.3,5010078
Alberta,2025/7/1,Health care and social assistance,333.6,286.8,35.94,0.8597122302158273,15,8975906,172.6,5029346
Alberta,2025/8/1,Health care and social assistance,351.3,302.7,35.87,0.8616567036720751,15,9048447,172.6,5029346
Alberta,2025/9/1,Health care and social assistance,355.1,305.9,36.16,0.8614474795832159,15,,172.4,5029346
Alberta,2022/1/1,"Information, culture and recreation",,,,,15,,,
Alberta,2022/2/1,"Information, culture and recreation",,,,,15,,,
Alberta,2022/3/1,"Information, culture and recreation",,,,,15,,,
Alberta,2022/4/1,"Information, culture and recreation",,,,,15,,,
Alberta,2022/5/1,"Information, culture and recreation",,,,,15,,,
Alberta,2022/6/1,"Information, culture and recreation",,,,,15,,,
Alberta,2022/7/1,"Information, culture and recreation",,,,,15,,,
Alberta,2022/8/1,"Information, culture and recreation",,,,,15,,,
Alberta,2022/9/1,"Information, culture and recreation",,,,,15,,,
Alberta,2022/10/1,"Information, culture and recreation",,,,,15,,,
Alberta,2022/11/1,"Information, culture and recreation",,,,,15,,,
Alberta,2022/12/1,"Information, culture and recreation",,,,,15,,,
Alberta,2023/1/1,"Information, culture and recreation",78,66.4,27.53,0.8512820512820514,15,8882071,160.5,4596901
Alberta,2023/2/1,"Information, culture and recreation",81.7,65.8,27.03,0.8053855569155446,15,8662936,160.1,4596901
Alberta,2023/3/1,"Information, culture and recreation",77.5,62.4,27.57,0.8051612903225807,15,8510247,161.7,4596901
Alberta,2023/4/1,"Information, culture and recreation",85.5,66,27.45,0.7719298245614035,15,8457389,163.7,4641615
Alberta,2023/5/1,"Information, culture and recreation",89.7,76.3,27.27,0.850613154960981,15,8612681,164.1,4641615
Alberta,2023/6/1,"Information, culture and recreation",91.7,77.9,28.82,0.8495092693565977,15,8453128,164.4,4641615
Alberta,2023/7/1,"Information, culture and recreation",92.9,80,27.16,0.8611410118406888,15,8288179,166,4688576
Alberta,2023/8/1,"Information, culture and recreation",94.2,75.9,25.6,0.8057324840764332,15,8416788,166.8,4688576
Alberta,2023/9/1,"Information, culture and recreation",87.6,72.3,27.48,0.8253424657534246,15,8418645,166,4688576
Alberta,2023/10/1,"Information, culture and recreation",85.2,71.9,28.71,0.8438967136150235,15,8395532,165.2,4752173
Alberta,2023/11/1,"Information, culture and recreation",83,67.7,30.57,0.8156626506024097,15,8458007,165.6,4752173
Alberta,2023/12/1,"Information, culture and recreation",84.7,69.8,26.25,0.8240850059031877,15,8423493,165.6,4752173
Alberta,2024/1/1,"Information, culture and recreation",86,71.2,27.16,0.8279069767441861,15,8441899,165.9,4801806
Alberta,2024/2/1,"Information, culture and recreation",86,70.9,28.17,0.8244186046511629,15,8413303,166.8,4801806
Alberta,2024/3/1,"Information, culture and recreation",88.5,73.8,27.41,0.8338983050847457,15,8442887,167.3,4801806
Alberta,2024/4/1,"Information, culture and recreation",89.1,76.2,27.11,0.8552188552188553,15,8727736,168.6,4857695
Alberta,2024/5/1,"Information, culture and recreation",96.1,81,25.66,0.8428720083246619,15,8514238,169.1,4857695
Alberta,2024/6/1,"Information, culture and recreation",101.8,85.3,25.38,0.8379174852652259,15,8493713,169.4,4857695
Alberta,2024/7/1,"Information, culture and recreation",110.4,93.4,25.26,0.8460144927536232,15,8726323,170.4,4909030
Alberta,2024/8/1,"Information, culture and recreation",103,85.3,24.48,0.8281553398058252,15,8586684,170.2,4909030
Alberta,2024/9/1,"Information, culture and recreation",89.2,71.6,28.39,0.8026905829596411,15,8795820,169.2,4909030
Alberta,2024/10/1,"Information, culture and recreation",99.1,69,28.28,0.6962663975782039,15,8799934,170.1,4957075
Alberta,2024/11/1,"Information, culture and recreation",91.2,69.3,29.34,0.7598684210526315,15,8825587,170.2,4957075
Alberta,2024/12/1,"Information, culture and recreation",89.1,71,28.85,0.7968574635241302,15,8964586,169.7,4957075
Alberta,2025/1/1,"Information, culture and recreation",86.6,70.8,28.55,0.8175519630484989,15,9055175,170.1,4988181
Alberta,2025/2/1,"Information, culture and recreation",90,74,28.05,0.8222222222222222,15,8984268,171.4,4988181
Alberta,2025/3/1,"Information, culture and recreation",87.4,70.4,29.38,0.8054919908466819,15,9041851,172,4988181
Alberta,2025/4/1,"Information, culture and recreation",95,74.2,30.52,0.7810526315789474,15,9002358,171.1,5010078
Alberta,2025/5/1,"Information, culture and recreation",107.1,84.7,28.92,0.7908496732026145,15,8935090,171.9,5010078
Alberta,2025/6/1,"Information, culture and recreation",114.9,93.6,28.11,0.814621409921671,15,8982698,172.3,5010078
Alberta,2025/7/1,"Information, culture and recreation",107.8,93.8,28.39,0.8701298701298701,15,8975906,172.6,5029346
Alberta,2025/8/1,"Information, culture and recreation",110.7,90.2,29.12,0.8148148148148148,15,9048447,172.6,5029346
Alberta,2025/9/1,"Information, culture and recreation",91.3,75.2,29.95,0.8236582694414021,15,,172.4,5029346
Alberta,2022/1/1,Manufacturing,,,,,15,,,
Alberta,2022/2/1,Manufacturing,,,,,15,,,
Alberta,2022/3/1,Manufacturing,,,,,15,,,
Alberta,2022/4/1,Manufacturing,,,,,15,,,
Alberta,2022/5/1,Manufacturing,,,,,15,,,
Alberta,2022/6/1,Manufacturing,,,,,15,,,
Alberta,2022/7/1,Manufacturing,,,,,15,,,
Alberta,2022/8/1,Manufacturing,,,,,15,,,
Alberta,2022/9/1,Manufacturing,,,,,15,,,
Alberta,2022/10/1,Manufacturing,,,,,15,,,
Alberta,2022/11/1,Manufacturing,,,,,15,,,
Alberta,2022/12/1,Manufacturing,,,,,15,,,
Alberta,2023/1/1,Manufacturing,145.7,133.2,35.47,0.9142072752230612,15,8882071,160.5,4596901
Alberta,2023/2/1,Manufacturing,151.6,139.9,37.28,0.9228232189973616,15,8662936,160.1,4596901
Alberta,2023/3/1,Manufacturing,148.8,139,35.66,0.9341397849462364,15,8510247,161.7,4596901
Alberta,2023/4/1,Manufacturing,149.8,139.6,36.06,0.931909212283044,15,8457389,163.7,4641615
Alberta,2023/5/1,Manufacturing,148.4,133.9,35.31,0.9022911051212938,15,8612681,164.1,4641615
